tournament,match_no,round_no,stage,knockout,group,venue,host_country,venue_tz,kickoff_utc,home,away,teams_known,home_iso,away_iso,home_score,away_score,played,winner,total_goals,margin,draw,rel_fx,rel_fxfut,rel_etf,rel_index,usa_playing,euro_playing,gbp_playing,jpy_playing,host_team_playing,win_pre60_start,win_ko,win_ht,win_2h,win_ft_nominal,win_post60_end,windows_nominal
2022,53,4,R16,True,,Al Janoub Stadium,Qatar,Asia/Qatar,2022-12-05 15:00:00+00:00,Japan,Croatia,True,JPN,HRV,1.0,1.0,True,Croatia,2.0,0.0,True,"EURUSD,USDJPY","6E,6J",EWJ,NKY,False,False,False,True,False,2022-12-05 14:00:00+00:00,2022-12-05 15:00:00+00:00,2022-12-05 15:45:00+00:00,2022-12-05 16:00:00+00:00,2022-12-05 16:45:00+00:00,2022-12-05 17:45:00+00:00,True
2022,54,4,R16,True,,Stadium 974,Qatar,Asia/Qatar,2022-12-05 19:00:00+00:00,Brazil,Korea Republic,True,BRA,KOR,4.0,1.0,True,Brazil,5.0,3.0,False,USDBRL,6L,"EWY,EWZ","IBOV,KOSPI",False,False,False,False,False,2022-12-05 18:00:00+00:00,2022-12-05 19:00:00+00:00,2022-12-05 19:45:00+00:00,2022-12-05 20:00:00+00:00,2022-12-05 20:45:00+00:00,2022-12-05 21:45:00+00:00,True
2022,55,4,R16,True,,Education City Stadium,Qatar,Asia/Qatar,2022-12-06 15:00:00+00:00,Morocco,Spain,True,,ESP,0.0,0.0,True,Morocco,0.0,0.0,True,EURUSD,6E,EWP,IBEX,False,True,False,False,False,2022-12-06 14:00:00+00:00,2022-12-06 15:00:00+00:00,2022-12-06 15:45:00+00:00,2022-12-06 16:00:00+00:00,2022-12-06 16:45:00+00:00,2022-12-06 17:45:00+00:00,True
2022,56,4,R16,True,,Lusail Stadium,Qatar,Asia/Qatar,2022-12-06 19:00:00+00:00,Portugal,Switzerland,True,PRT,CHE,6.0,1.0,True,Portugal,7.0,5.0,False,"EURUSD,USDCHF","6E,6S",EWL,"PSI,SMI",False,True,False,False,False,2022-12-06 18:00:00+00:00,2022-12-06 19:00:00+00:00,2022-12-06 19:45:00+00:00,2022-12-06 20:00:00+00:00,2022-12-06 20:45:00+00:00,2022-12-06 21:45:00+00:00,True
2022,58,5,QF,True,,Education City Stadium,Qatar,Asia/Qatar,2022-12-09 15:00:00+00:00,Croatia,Brazil,True,HRV,BRA,1.0,1.0,True,Croatia,2.0,0.0,True,"EURUSD,USDBRL","6E,6L",EWZ,IBOV,False,False,False,False,False,2022-12-09 14:00:00+00:00,2022-12-09 15:00:00+00:00,2022-12-09 15:45:00+00:00,2022-12-09 16:00:00+00:00,2022-12-09 16:45:00+00:00,2022-12-09 17:45:00+00:00,True
2022,57,5,QF,True,,Lusail Stadium,Qatar,Asia/Qatar,2022-12-09 19:00:00+00:00,Netherlands,Argentina,True,NLD,ARG,2.0,2.0,True,Argentina,4.0,0.0,True,EURUSD,6E,"ARGT,EWN",AEX,False,True,False,False,False,2022-12-09 18:00:00+00:00,2022-12-09 19:00:00+00:00,2022-12-09 19:45:00+00:00,2022-12-09 20:00:00+00:00,2022-12-09 20:45:00+00:00,2022-12-09 21:45:00+00:00,True
2022,60,5,QF,True,,Al Thumama Stadium,Qatar,Asia/Qatar,2022-12-10 15:00:00+00:00,Morocco,Portugal,True,,PRT,1.0,0.0,True,Morocco,1.0,1.0,False,EURUSD,6E,,PSI,False,True,False,False,False,2022-12-10 14:00:00+00:00,2022-12-10 15:00:00+00:00,2022-12-10 15:45:00+00:00,2022-12-10 16:00:00+00:00,2022-12-10 16:45:00+00:00,2022-12-10 17:45:00+00:00,True
2022,59,5,QF,True,,Al Bayt Stadium,Qatar,Asia/Qatar,2022-12-10 19:00:00+00:00,England,France,True,GBR,FRA,1.0,2.0,True,France,3.0,1.0,False,"EURUSD,GBPUSD","6B,6E","EWQ,EWU","CAC,UKX",False,True,True,False,False,2022-12-10 18:00:00+00:00,2022-12-10 19:00:00+00:00,2022-12-10 19:45:00+00:00,2022-12-10 20:00:00+00:00,2022-12-10 20:45:00+00:00,2022-12-10 21:45:00+00:00,True
2022,61,6,SF,True,,Lusail Stadium,Qatar,Asia/Qatar,2022-12-13 19:00:00+00:00,Argentina,Croatia,True,ARG,HRV,3.0,0.0,True,Argentina,3.0,3.0,False,EURUSD,6E,ARGT,,False,False,False,False,False,2022-12-13 18:00:00+00:00,2022-12-13 19:00:00+00:00,2022-12-13 19:45:00+00:00,2022-12-13 20:00:00+00:00,2022-12-13 20:45:00+00:00,2022-12-13 21:45:00+00:00,True
2022,62,6,SF,True,,Al Bayt Stadium,Qatar,Asia/Qatar,2022-12-14 19:00:00+00:00,France,Morocco,True,FRA,,2.0,0.0,True,France,2.0,2.0,False,EURUSD,6E,EWQ,CAC,False,True,False,False,False,2022-12-14 18:00:00+00:00,2022-12-14 19:00:00+00:00,2022-12-14 19:45:00+00:00,2022-12-14 20:00:00+00:00,2022-12-14 20:45:00+00:00,2022-12-14 21:45:00+00:00,True
2022,63,7,final_3rd,True,,Khalifa International Stadium,Qatar,Asia/Qatar,2022-12-17 15:00:00+00:00,Croatia,Morocco,True,HRV,,2.0,1.0,True,Croatia,3.0,1.0,False,EURUSD,6E,,,False,False,False,False,False,2022-12-17 14:00:00+00:00,2022-12-17 15:00:00+00:00,2022-12-17 15:45:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 16:45:00+00:00,2022-12-17 17:45:00+00:00,True
2022,64,7,final_3rd,True,,Lusail Stadium,Qatar,Asia/Qatar,2022-12-18 15:00:00+00:00,Argentina,France,True,ARG,FRA,3.0,3.0,True,Argentina,6.0,0.0,True,EURUSD,6E,"ARGT,EWQ",CAC,False,True,False,False,False,2022-12-18 14:00:00+00:00,2022-12-18 15:00:00+00:00,2022-12-18 15:45:00+00:00,2022-12-18 16:00:00+00:00,2022-12-18 16:45:00+00:00,2022-12-18 17:45:00+00:00,True
2026,1,1,group,False,Group A,Mexico City Stadium,Mexico,America/Mexico_City,2026-06-11 19:00:00+00:00,Mexico,South Africa,True,MEX,ZAF,2.0,0.0,True,Mexico,2.0,2.0,False,"USDMXN,USDZAR",6M,"EWW,EZA","IPC,JALSH",False,False,False,False,True,2026-06-11 18:00:00+00:00,2026-06-11 19:00:00+00:00,2026-06-11 19:45:00+00:00,2026-06-11 20:00:00+00:00,2026-06-11 20:45:00+00:00,2026-06-11 21:45:00+00:00,True
2026,2,1,group,False,Group A,Guadalajara Stadium,Mexico,America/Mexico_City,2026-06-12 02:00:00+00:00,Korea Republic,Czechia,True,KOR,,2.0,1.0,True,Korea Republic,3.0,1.0,False,,,EWY,KOSPI,False,False,False,False,False,2026-06-12 01:00:00+00:00,2026-06-12 02:00:00+00:00,2026-06-12 02:45:00+00:00,2026-06-12 03:00:00+00:00,2026-06-12 03:45:00+00:00,2026-06-12 04:45:00+00:00,True
2026,3,1,group,False,Group B,Toronto Stadium,Canada,America/Toronto,2026-06-12 19:00:00+00:00,Canada,Bosnia and Herzegovina,True,CAN,,1.0,1.0,True,Draw,2.0,0.0,True,USDCAD,6C,EWC,TSX,False,False,False,False,True,2026-06-12 18:00:00+00:00,2026-06-12 19:00:00+00:00,2026-06-12 19:45:00+00:00,2026-06-12 20:00:00+00:00,2026-06-12 20:45:00+00:00,2026-06-12 21:45:00+00:00,True
2026,4,1,group,False,Group D,Los Angeles Stadium,USA,America/Los_Angeles,2026-06-13 01:00:00+00:00,USA,Paraguay,True,USA,,4.0,1.0,True,USA,5.0,3.0,False,,ES,SPY,SPX,True,False,False,False,True,2026-06-13 00:00:00+00:00,2026-06-13 01:00:00+00:00,2026-06-13 01:45:00+00:00,2026-06-13 02:00:00+00:00,2026-06-13 02:45:00+00:00,2026-06-13 03:45:00+00:00,True
2026,8,1,group,False,Group B,San Francisco Bay Area Stadium,USA,America/Los_Angeles,2026-06-13 19:00:00+00:00,Qatar,Switzerland,True,QAT,CHE,,,False,,,,False,USDCHF,6S,"EWL,QAT",SMI,False,False,False,False,False,2026-06-13 18:00:00+00:00,2026-06-13 19:00:00+00:00,2026-06-13 19:45:00+00:00,2026-06-13 20:00:00+00:00,2026-06-13 20:45:00+00:00,2026-06-13 21:45:00+00:00,True
2026,7,1,group,False,Group C,New York/New Jersey Stadium,USA,America/New_York,2026-06-13 22:00:00+00:00,Brazil,Morocco,True,BRA,,,,False,,,,False,USDBRL,6L,EWZ,IBOV,False,False,False,False,False,2026-06-13 21:00:00+00:00,2026-06-13 22:00:00+00:00,2026-06-13 22:45:00+00:00,2026-06-13 23:00:00+00:00,2026-06-13 23:45:00+00:00,2026-06-14 00:45:00+00:00,True
2026,5,1,group,False,Group C,Boston Stadium,USA,America/New_York,2026-06-14 01:00:00+00:00,Haiti,Scotland,True,,GBR,,,False,,,,False,GBPUSD,6B,EWU,UKX,False,False,True,False,False,2026-06-14 00:00:00+00:00,2026-06-14 01:00:00+00:00,2026-06-14 01:45:00+00:00,2026-06-14 02:00:00+00:00,2026-06-14 02:45:00+00:00,2026-06-14 03:45:00+00:00,True
2026,6,1,group,False,Group D,BC Place Vancouver,Canada,America/Vancouver,2026-06-14 04:00:00+00:00,Australia,Türkiye,True,AUS,TUR,,,False,,,,False,AUDUSD,6A,"EWA,TUR","AS51,XU100",False,False,False,False,False,2026-06-14 03:00:00+00:00,2026-06-14 04:00:00+00:00,2026-06-14 04:45:00+00:00,2026-06-14 05:00:00+00:00,2026-06-14 05:45:00+00:00,2026-06-14 06:45:00+00:00,True
2026,10,1,group,False,Group E,Houston Stadium,USA,America/Chicago,2026-06-14 17:00:00+00:00,Germany,Curaçao,True,DEU,,,,False,,,,False,EURUSD,6E,EWG,DAX,False,True,False,False,False,2026-06-14 16:00:00+00:00,2026-06-14 17:00:00+00:00,2026-06-14 17:45:00+00:00,2026-06-14 18:00:00+00:00,2026-06-14 18:45:00+00:00,2026-06-14 19:45:00+00:00,True
2026,11,1,group,False,Group F,Dallas Stadium,USA,America/Chicago,2026-06-14 20:00:00+00:00,Netherlands,Japan,True,NLD,JPN,,,False,,,,False,"EURUSD,USDJPY","6E,6J","EWJ,EWN","AEX,NKY",False,True,False,True,False,2026-06-14 19:00:00+00:00,2026-06-14 20:00:00+00:00,2026-06-14 20:45:00+00:00,2026-06-14 21:00:00+00:00,2026-06-14 21:45:00+00:00,2026-06-14 22:45:00+00:00,True
2026,9,1,group,False,Group E,Philadelphia Stadium,USA,America/New_York,2026-06-14 23:00:00+00:00,Côte d'Ivoire,Ecuador,True,,,,,False,,,,False,,,,,False,False,False,False,False,2026-06-14 22:00:00+00:00,2026-06-14 23:00:00+00:00,2026-06-14 23:45:00+00:00,2026-06-15 00:00:00+00:00,2026-06-15 00:45:00+00:00,2026-06-15 01:45:00+00:00,True
2026,12,1,group,False,Group F,Monterrey Stadium,Mexico,America/Monterrey,2026-06-15 02:00:00+00:00,Sweden,Tunisia,True,SWE,,,,False,,,,False,,,EWD,OMX,False,False,False,False,False,2026-06-15 01:00:00+00:00,2026-06-15 02:00:00+00:00,2026-06-15 02:45:00+00:00,2026-06-15 03:00:00+00:00,2026-06-15 03:45:00+00:00,2026-06-15 04:45:00+00:00,True
2026,14,1,group,False,Group H,Atlanta Stadium,USA,America/New_York,2026-06-15 16:00:00+00:00,Spain,Cabo Verde,True,ESP,,,,False,,,,False,EURUSD,6E,EWP,IBEX,False,True,False,False,False,2026-06-15 15:00:00+00:00,2026-06-15 16:00:00+00:00,2026-06-15 16:45:00+00:00,2026-06-15 17:00:00+00:00,2026-06-15 17:45:00+00:00,2026-06-15 18:45:00+00:00,True
2026,16,1,group,False,Group G,Seattle Stadium,USA,America/Los_Angeles,2026-06-15 19:00:00+00:00,Belgium,Egypt,True,BEL,EGY,,,False,,,,False,EURUSD,6E,EGPT,BEL20,False,True,False,False,False,2026-06-15 18:00:00+00:00,2026-06-15 19:00:00+00:00,2026-06-15 19:45:00+00:00,2026-06-15 20:00:00+00:00,2026-06-15 20:45:00+00:00,2026-06-15 21:45:00+00:00,True
2026,13,1,group,False,Group H,Miami Stadium,USA,America/New_York,2026-06-15 22:00:00+00:00,Saudi Arabia,Uruguay,True,SAU,,,,False,,,,False,,,KSA,SASEIDX,False,False,False,False,False,2026-06-15 21:00:00+00:00,2026-06-15 22:00:00+00:00,2026-06-15 22:45:00+00:00,2026-06-15 23:00:00+00:00,2026-06-15 23:45:00+00:00,2026-06-16 00:45:00+00:00,True
2026,15,1,group,False,Group G,Los Angeles Stadium,USA,America/Los_Angeles,2026-06-16 01:00:00+00:00,IR Iran,New Zealand,True,,,,,False,,,,False,,,,,False,False,False,False,False,2026-06-16 00:00:00+00:00,2026-06-16 01:00:00+00:00,2026-06-16 01:45:00+00:00,2026-06-16 02:00:00+00:00,2026-06-16 02:45:00+00:00,2026-06-16 03:45:00+00:00,True
2026,17,1,group,False,Group I,New York/New Jersey Stadium,USA,America/New_York,2026-06-16 19:00:00+00:00,France,Senegal,True,FRA,,,,False,,,,False,EURUSD,6E,EWQ,CAC,False,True,False,False,False,2026-06-16 18:00:00+00:00,2026-06-16 19:00:00+00:00,2026-06-16 19:45:00+00:00,2026-06-16 20:00:00+00:00,2026-06-16 20:45:00+00:00,2026-06-16 21:45:00+00:00,True
2026,18,1,group,False,Group I,Boston Stadium,USA,America/New_York,2026-06-16 22:00:00+00:00,Iraq,Norway,True,,NOR,,,False,,,,False,,,NORW,OBX,False,False,False,False,False,2026-06-16 21:00:00+00:00,2026-06-16 22:00:00+00:00,2026-06-16 22:45:00+00:00,2026-06-16 23:00:00+00:00,2026-06-16 23:45:00+00:00,2026-06-17 00:45:00+00:00,True
2026,19,1,group,False,Group J,Kansas City Stadium,USA,America/Chicago,2026-06-17 01:00:00+00:00,Argentina,Algeria,True,ARG,,,,False,,,,False,,,ARGT,,False,False,False,False,False,2026-06-17 00:00:00+00:00,2026-06-17 01:00:00+00:00,2026-06-17 01:45:00+00:00,2026-06-17 02:00:00+00:00,2026-06-17 02:45:00+00:00,2026-06-17 03:45:00+00:00,True
2026,20,1,group,False,Group J,San Francisco Bay Area Stadium,USA,America/Los_Angeles,2026-06-17 04:00:00+00:00,Austria,Jordan,True,AUT,,,,False,,,,False,EURUSD,6E,,ATX,False,True,False,False,False,2026-06-17 03:00:00+00:00,2026-06-17 04:00:00+00:00,2026-06-17 04:45:00+00:00,2026-06-17 05:00:00+00:00,2026-06-17 05:45:00+00:00,2026-06-17 06:45:00+00:00,True
2026,23,1,group,False,Group K,Houston Stadium,USA,America/Chicago,2026-06-17 17:00:00+00:00,Portugal,Congo DR,True,PRT,,,,False,,,,False,EURUSD,6E,,PSI,False,True,False,False,False,2026-06-17 16:00:00+00:00,2026-06-17 17:00:00+00:00,2026-06-17 17:45:00+00:00,2026-06-17 18:00:00+00:00,2026-06-17 18:45:00+00:00,2026-06-17 19:45:00+00:00,True
2026,22,1,group,False,Group L,Dallas Stadium,USA,America/Chicago,2026-06-17 20:00:00+00:00,England,Croatia,True,GBR,HRV,,,False,,,,False,"EURUSD,GBPUSD","6B,6E",EWU,UKX,False,True,True,False,False,2026-06-17 19:00:00+00:00,2026-06-17 20:00:00+00:00,2026-06-17 20:45:00+00:00,2026-06-17 21:00:00+00:00,2026-06-17 21:45:00+00:00,2026-06-17 22:45:00+00:00,True
2026,21,1,group,False,Group L,Toronto Stadium,Canada,America/Toronto,2026-06-17 23:00:00+00:00,Ghana,Panama,True,,,,,False,,,,False,,,,,False,False,False,False,False,2026-06-17 22:00:00+00:00,2026-06-17 23:00:00+00:00,2026-06-17 23:45:00+00:00,2026-06-18 00:00:00+00:00,2026-06-18 00:45:00+00:00,2026-06-18 01:45:00+00:00,True
2026,24,1,group,False,Group K,Mexico City Stadium,Mexico,America/Mexico_City,2026-06-18 02:00:00+00:00,Uzbekistan,Colombia,True,,COL,,,False,,,,False,,,GXG,,False,False,False,False,False,2026-06-18 01:00:00+00:00,2026-06-18 02:00:00+00:00,2026-06-18 02:45:00+00:00,2026-06-18 03:00:00+00:00,2026-06-18 03:45:00+00:00,2026-06-18 04:45:00+00:00,True
2026,25,2,group,False,Group A,Atlanta Stadium,USA,America/New_York,2026-06-18 16:00:00+00:00,Czechia,South Africa,True,,ZAF,,,False,,,,False,USDZAR,,EZA,JALSH,False,False,False,False,False,2026-06-18 15:00:00+00:00,2026-06-18 16:00:00+00:00,2026-06-18 16:45:00+00:00,2026-06-18 17:00:00+00:00,2026-06-18 17:45:00+00:00,2026-06-18 18:45:00+00:00,True
2026,26,2,group,False,Group B,Los Angeles Stadium,USA,America/Los_Angeles,2026-06-18 19:00:00+00:00,Switzerland,Bosnia and Herzegovina,True,CHE,,,,False,,,,False,USDCHF,6S,EWL,SMI,False,False,False,False,False,2026-06-18 18:00:00+00:00,2026-06-18 19:00:00+00:00,2026-06-18 19:45:00+00:00,2026-06-18 20:00:00+00:00,2026-06-18 20:45:00+00:00,2026-06-18 21:45:00+00:00,True
2026,27,2,group,False,Group B,BC Place Vancouver,Canada,America/Vancouver,2026-06-18 22:00:00+00:00,Canada,Qatar,True,CAN,QAT,,,False,,,,False,USDCAD,6C,"EWC,QAT",TSX,False,False,False,False,True,2026-06-18 21:00:00+00:00,2026-06-18 22:00:00+00:00,2026-06-18 22:45:00+00:00,2026-06-18 23:00:00+00:00,2026-06-18 23:45:00+00:00,2026-06-19 00:45:00+00:00,True
2026,28,2,group,False,Group A,Guadalajara Stadium,Mexico,America/Mexico_City,2026-06-19 01:00:00+00:00,Mexico,Korea Republic,True,MEX,KOR,,,False,,,,False,USDMXN,6M,"EWW,EWY","IPC,KOSPI",False,False,False,False,True,2026-06-19 00:00:00+00:00,2026-06-19 01:00:00+00:00,2026-06-19 01:45:00+00:00,2026-06-19 02:00:00+00:00,2026-06-19 02:45:00+00:00,2026-06-19 03:45:00+00:00,True
2026,32,2,group,False,Group D,Seattle Stadium,USA,America/Los_Angeles,2026-06-19 19:00:00+00:00,USA,Australia,True,USA,AUS,,,False,,,,False,AUDUSD,"6A,ES","EWA,SPY","AS51,SPX",True,False,False,False,True,2026-06-19 18:00:00+00:00,2026-06-19 19:00:00+00:00,2026-06-19 19:45:00+00:00,2026-06-19 20:00:00+00:00,2026-06-19 20:45:00+00:00,2026-06-19 21:45:00+00:00,True
2026,30,2,group,False,Group C,Boston Stadium,USA,America/New_York,2026-06-19 22:00:00+00:00,Scotland,Morocco,True,GBR,,,,False,,,,False,GBPUSD,6B,EWU,UKX,False,False,True,False,False,2026-06-19 21:00:00+00:00,2026-06-19 22:00:00+00:00,2026-06-19 22:45:00+00:00,2026-06-19 23:00:00+00:00,2026-06-19 23:45:00+00:00,2026-06-20 00:45:00+00:00,True
2026,29,2,group,False,Group C,Philadelphia Stadium,USA,America/New_York,2026-06-20 01:00:00+00:00,Brazil,Haiti,True,BRA,,,,False,,,,False,USDBRL,6L,EWZ,IBOV,False,False,False,False,False,2026-06-20 00:00:00+00:00,2026-06-20 01:00:00+00:00,2026-06-20 01:45:00+00:00,2026-06-20 02:00:00+00:00,2026-06-20 02:45:00+00:00,2026-06-20 03:45:00+00:00,True
2026,31,2,group,False,Group D,San Francisco Bay Area Stadium,USA,America/Los_Angeles,2026-06-20 04:00:00+00:00,Türkiye,Paraguay,True,TUR,,,,False,,,,False,,,TUR,XU100,False,False,False,False,False,2026-06-20 03:00:00+00:00,2026-06-20 04:00:00+00:00,2026-06-20 04:45:00+00:00,2026-06-20 05:00:00+00:00,2026-06-20 05:45:00+00:00,2026-06-20 06:45:00+00:00,True
2026,35,2,group,False,Group F,Houston Stadium,USA,America/Chicago,2026-06-20 17:00:00+00:00,Netherlands,Sweden,True,NLD,SWE,,,False,,,,False,EURUSD,6E,"EWD,EWN","AEX,OMX",False,True,False,False,False,2026-06-20 16:00:00+00:00,2026-06-20 17:00:00+00:00,2026-06-20 17:45:00+00:00,2026-06-20 18:00:00+00:00,2026-06-20 18:45:00+00:00,2026-06-20 19:45:00+00:00,True
2026,33,2,group,False,Group E,Toronto Stadium,Canada,America/Toronto,2026-06-20 20:00:00+00:00,Germany,Côte d'Ivoire,True,DEU,,,,False,,,,False,EURUSD,6E,EWG,DAX,False,True,False,False,False,2026-06-20 19:00:00+00:00,2026-06-20 20:00:00+00:00,2026-06-20 20:45:00+00:00,2026-06-20 21:00:00+00:00,2026-06-20 21:45:00+00:00,2026-06-20 22:45:00+00:00,True
2026,34,2,group,False,Group E,Kansas City Stadium,USA,America/Chicago,2026-06-21 00:00:00+00:00,Ecuador,Curaçao,True,,,,,False,,,,False,,,,,False,False,False,False,False,2026-06-20 23:00:00+00:00,2026-06-21 00:00:00+00:00,2026-06-21 00:45:00+00:00,2026-06-21 01:00:00+00:00,2026-06-21 01:45:00+00:00,2026-06-21 02:45:00+00:00,True
2026,36,2,group,False,Group F,Monterrey Stadium,Mexico,America/Monterrey,2026-06-21 04:00:00+00:00,Tunisia,Japan,True,,JPN,,,False,,,,False,USDJPY,6J,EWJ,NKY,False,False,False,True,False,2026-06-21 03:00:00+00:00,2026-06-21 04:00:00+00:00,2026-06-21 04:45:00+00:00,2026-06-21 05:00:00+00:00,2026-06-21 05:45:00+00:00,2026-06-21 06:45:00+00:00,True
2026,38,2,group,False,Group H,Atlanta Stadium,USA,America/New_York,2026-06-21 16:00:00+00:00,Spain,Saudi Arabia,True,ESP,SAU,,,False,,,,False,EURUSD,6E,"EWP,KSA","IBEX,SASEIDX",False,True,False,False,False,2026-06-21 15:00:00+00:00,2026-06-21 16:00:00+00:00,2026-06-21 16:45:00+00:00,2026-06-21 17:00:00+00:00,2026-06-21 17:45:00+00:00,2026-06-21 18:45:00+00:00,True
2026,39,2,group,False,Group G,Los Angeles Stadium,USA,America/Los_Angeles,2026-06-21 19:00:00+00:00,Belgium,IR Iran,True,BEL,,,,False,,,,False,EURUSD,6E,,BEL20,False,True,False,False,False,2026-06-21 18:00:00+00:00,2026-06-21 19:00:00+00:00,2026-06-21 19:45:00+00:00,2026-06-21 20:00:00+00:00,2026-06-21 20:45:00+00:00,2026-06-21 21:45:00+00:00,True
2026,37,2,group,False,Group H,Miami Stadium,USA,America/New_York,2026-06-21 22:00:00+00:00,Uruguay,Cabo Verde,True,,,,,False,,,,False,,,,,False,False,False,False,False,2026-06-21 21:00:00+00:00,2026-06-21 22:00:00+00:00,2026-06-21 22:45:00+00:00,2026-06-21 23:00:00+00:00,2026-06-21 23:45:00+00:00,2026-06-22 00:45:00+00:00,True
2026,40,2,group,False,Group G,BC Place Vancouver,Canada,America/Vancouver,2026-06-22 01:00:00+00:00,New Zealand,Egypt,True,,EGY,,,False,,,,False,,,EGPT,,False,False,False,False,False,2026-06-22 00:00:00+00:00,2026-06-22 01:00:00+00:00,2026-06-22 01:45:00+00:00,2026-06-22 02:00:00+00:00,2026-06-22 02:45:00+00:00,2026-06-22 03:45:00+00:00,True
2026,43,2,group,False,Group J,Dallas Stadium,USA,America/Chicago,2026-06-22 17:00:00+00:00,Argentina,Austria,True,ARG,AUT,,,False,,,,False,EURUSD,6E,ARGT,ATX,False,True,False,False,False,2026-06-22 16:00:00+00:00,2026-06-22 17:00:00+00:00,2026-06-22 17:45:00+00:00,2026-06-22 18:00:00+00:00,2026-06-22 18:45:00+00:00,2026-06-22 19:45:00+00:00,True
2026,42,2,group,False,Group I,Philadelphia Stadium,USA,America/New_York,2026-06-22 21:00:00+00:00,France,Iraq,True,FRA,,,,False,,,,False,EURUSD,6E,EWQ,CAC,False,True,False,False,False,2026-06-22 20:00:00+00:00,2026-06-22 21:00:00+00:00,2026-06-22 21:45:00+00:00,2026-06-22 22:00:00+00:00,2026-06-22 22:45:00+00:00,2026-06-22 23:45:00+00:00,True
2026,41,2,group,False,Group I,New York/New Jersey Stadium,USA,America/New_York,2026-06-23 00:00:00+00:00,Norway,Senegal,True,NOR,,,,False,,,,False,,,NORW,OBX,False,False,False,False,False,2026-06-22 23:00:00+00:00,2026-06-23 00:00:00+00:00,2026-06-23 00:45:00+00:00,2026-06-23 01:00:00+00:00,2026-06-23 01:45:00+00:00,2026-06-23 02:45:00+00:00,True
2026,44,2,group,False,Group J,San Francisco Bay Area Stadium,USA,America/Los_Angeles,2026-06-23 03:00:00+00:00,Jordan,Algeria,True,,,,,False,,,,False,,,,,False,False,False,False,False,2026-06-23 02:00:00+00:00,2026-06-23 03:00:00+00:00,2026-06-23 03:45:00+00:00,2026-06-23 04:00:00+00:00,2026-06-23 04:45:00+00:00,2026-06-23 05:45:00+00:00,True
2026,47,2,group,False,Group K,Houston Stadium,USA,America/Chicago,2026-06-23 17:00:00+00:00,Portugal,Uzbekistan,True,PRT,,,,False,,,,False,EURUSD,6E,,PSI,False,True,False,False,False,2026-06-23 16:00:00+00:00,2026-06-23 17:00:00+00:00,2026-06-23 17:45:00+00:00,2026-06-23 18:00:00+00:00,2026-06-23 18:45:00+00:00,2026-06-23 19:45:00+00:00,True
2026,45,2,group,False,Group L,Boston Stadium,USA,America/New_York,2026-06-23 20:00:00+00:00,England,Ghana,True,GBR,,,,False,,,,False,GBPUSD,6B,EWU,UKX,False,False,True,False,False,2026-06-23 19:00:00+00:00,2026-06-23 20:00:00+00:00,2026-06-23 20:45:00+00:00,2026-06-23 21:00:00+00:00,2026-06-23 21:45:00+00:00,2026-06-23 22:45:00+00:00,True
2026,46,2,group,False,Group L,Toronto Stadium,Canada,America/Toronto,2026-06-23 23:00:00+00:00,Panama,Croatia,True,,HRV,,,False,,,,False,EURUSD,6E,,,False,True,False,False,False,2026-06-23 22:00:00+00:00,2026-06-23 23:00:00+00:00,2026-06-23 23:45:00+00:00,2026-06-24 00:00:00+00:00,2026-06-24 00:45:00+00:00,2026-06-24 01:45:00+00:00,True
2026,48,2,group,False,Group K,Guadalajara Stadium,Mexico,America/Mexico_City,2026-06-24 02:00:00+00:00,Colombia,Congo DR,True,COL,,,,False,,,,False,,,GXG,,False,False,False,False,False,2026-06-24 01:00:00+00:00,2026-06-24 02:00:00+00:00,2026-06-24 02:45:00+00:00,2026-06-24 03:00:00+00:00,2026-06-24 03:45:00+00:00,2026-06-24 04:45:00+00:00,True
2026,51,3,group,False,Group B,BC Place Vancouver,Canada,America/Vancouver,2026-06-24 19:00:00+00:00,Switzerland,Canada,True,CHE,CAN,,,False,,,,False,"USDCAD,USDCHF","6C,6S","EWC,EWL","SMI,TSX",False,False,False,False,True,2026-06-24 18:00:00+00:00,2026-06-24 19:00:00+00:00,2026-06-24 19:45:00+00:00,2026-06-24 20:00:00+00:00,2026-06-24 20:45:00+00:00,2026-06-24 21:45:00+00:00,True
2026,52,3,group,False,Group B,Seattle Stadium,USA,America/Los_Angeles,2026-06-24 19:00:00+00:00,Bosnia and Herzegovina,Qatar,True,,QAT,,,False,,,,False,,,QAT,,False,False,False,False,False,2026-06-24 18:00:00+00:00,2026-06-24 19:00:00+00:00,2026-06-24 19:45:00+00:00,2026-06-24 20:00:00+00:00,2026-06-24 20:45:00+00:00,2026-06-24 21:45:00+00:00,True
2026,49,3,group,False,Group C,Miami Stadium,USA,America/New_York,2026-06-24 22:00:00+00:00,Scotland,Brazil,True,GBR,BRA,,,False,,,,False,"GBPUSD,USDBRL","6B,6L","EWU,EWZ","IBOV,UKX",False,False,True,False,False,2026-06-24 21:00:00+00:00,2026-06-24 22:00:00+00:00,2026-06-24 22:45:00+00:00,2026-06-24 23:00:00+00:00,2026-06-24 23:45:00+00:00,2026-06-25 00:45:00+00:00,True
